ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken(min),City_name,pickup_time,order_time_of_day,Day,Month,Year,is_weekend,Distance
0xd847 ,KOCRES20DEL02 ,30.0,4.5,9.979186,76.317361,9.999186,76.337361,2022-02-15,Fog,low,2,drinks,electric_scooter,0,No ,metropolitian,16,Kochi,15,Morning,15,2,2022,0,3.1251411085404297
0x8dfb ,MUMRES12DEL03 ,34.0,4.6,19.207222,72.972281,19.237222,73.002281,2022-03-11,Cloudy,medium,1,buffet,scooter,1,No ,urban,17,Mumbai,5,Evening,11,3,2022,0,4.593597211026875
0x6ce7 ,CHENRES08DEL01 ,26.0,4.8,13.022394,80.242439,13.032394,80.252439,2022-03-01,Sunny,low,2,snack,scooter,1,No ,metropolitian,24,Chennai,5,Morning,1,3,2022,0,1.554329645380004
0xb49f ,BANGRES03DEL02 ,36.0,4.1,12.979166,77.640709,13.029166,77.690709,2022-04-03,Windy,jam,0,snack,motorcycle,1,No ,metropolitian,39,Bangalore,10,Night,3,4,2022,1,7.772002784806218
0x3f97 ,SURRES17DEL01 ,21.0,4.5,21.149569,72.772697,21.219569,72.842697,2022-03-14,Stormy,jam,2,snack,motorcycle,1,No ,urban,26,Surat,15,Night,14,3,2022,0,10.655321634390718
0xa192 ,MUMRES13DEL03 ,28.0,5.0,19.178321,72.834715,19.268321,72.924715,2022-03-23,Sunny,medium,0,buffet,motorcycle,1,No ,urban,21,Mumbai,15,Evening,23,3,2022,0,13.780747315925792
0x4669 ,HYDRES07DEL03 ,38.0,4.6,17.424114,78.347554,17.454114,78.377554,2022-03-17,Sunny,jam,0,snack,motorcycle,1,No ,metropolitian,25,Hyderabad,5,Night,17,3,2022,0,4.616100716207504
0xe22a ,ALHRES01DEL01 ,31.0,4.3,25.454648,81.834502,25.464648,81.844502,2022-02-11,Sandstorms,low,0,buffet,motorcycle,1,No ,metropolitian,21,Allahabad,5,Morning,11,2,2022,0,1.4999592334990521
0xbffd ,ALHRES12DEL03 ,,,25.443994,81.860187,25.503994,81.920187,2022-02-11,,,3,drinks,electric_scooter,1,No ,urban,17,Allahabad,0,0,11,2,2022,0,8.999273142143968
0x17d5 ,MYSRES17DEL01 ,34.0,4.9,12.326356,76.619103,12.396356,76.689103,2022-03-04,Fog,medium,2,drinks,scooter,1,No ,metropolitian,36,Mysore,5,Evening,4,3,2022,0,10.894208561367531
0x6265 ,MYSRES14DEL03 ,34.0,4.5,,,,,2022-03-07,Cloudy,jam,0,snack,motorcycle,0,No ,metropolitian,28,Mysore,15,Night,7,3,2022,0,
0x1651 ,VADRES08DEL02 ,38.0,4.0,,,,,2022-03-20,Windy,jam,0,snack,motorcycle,0,No ,metropolitian,41,Vadodara,5,Night,20,3,2022,1,
0x1123 ,MYSRES12DEL03 ,39.0,4.8,12.284747,76.625861,12.374747,76.715861,2022-03-12,Sunny,medium,1,drinks,motorcycle,1,No ,urban,22,Mysore,10,Evening,12,3,2022,1,14.007665124183513
0x823e ,HYDRES02DEL01 ,32.0,4.9,17.41233,78.449654,17.52233,78.559654,2022-03-16,Stormy,jam,2,drinks,electric_scooter,1,No ,metropolitian,28,Hyderabad,10,Night,16,3,2022,0,16.92445248428757
0x23c5 ,CHENRES02DEL03 ,38.0,4.6,13.086438,80.220672,13.146439,80.280672,2022-04-01,Stormy,low,2,snack,electric_scooter,0,No ,urban,24,Chennai,10,Night,1,4,2022,0,9.324419063124791
0x1c63 ,MUMRES12DEL03 ,39.0,4.6,19.207222,72.972281,19.237222,73.002281,2022-03-21,Cloudy,jam,0,buffet,motorcycle,1,No ,urban,28,Mumbai,5,Night,21,3,2022,0,4.593597211026875
0x10f0 ,CHENRES01DEL01 ,35.0,4.6,13.005801,80.250744,13.115801,80.360744,2022-03-10,Fog,jam,0,drinks,motorcycle,1,No ,metropolitian,40,Chennai,10,Evening,10,3,2022,0,17.096500010345938
0xa7e5 ,JAPRES07DEL03 ,39.0,4.3,26.766536,75.837333,26.826536,75.897333,2022-03-05,Stormy,jam,1,meal,motorcycle,2,No ,metropolitian,33,Jaipur,5,Evening,5,3,2022,1,8.953903145641462
0x5fe5 ,JAPRES02DEL01 ,24.0,4.2,26.914142,75.805704,26.984142,75.875704,2022-03-02,Windy,jam,0,meal,motorcycle,1,No ,urban,38,Jaipur,5,Night,2,3,2022,0,10.439974666841545
0x984d ,CHENRES07DEL01 ,33.0,4.9,13.081878,80.248519,13.151878,80.318519,2022-03-06,Cloudy,jam,1,snack,scooter,1,No ,metropolitian,47,Chennai,10,Night,6,3,2022,1,10.878386286389032
0x8171 ,MYSRES010DEL01 ,26.0,4.7,12.321214,76.621094,12.431214,76.731094,2022-03-04,Stormy,jam,1,buffet,scooter,1,No ,metropolitian,16,Mysore,10,Night,4,3,2022,0,17.11899435401525
0xd2f7 ,BHPRES15DEL01 ,37.0,4.5,23.234249,77.434007,23.344249,77.544007,2022-02-18,Stormy,medium,1,meal,scooter,1,No ,metropolitian,39,Bhopal,15,Evening,18,2,2022,0,16.62844989238084
0x6059 ,MYSRES16DEL03 ,22.0,4.7,12.316967,76.603067,12.346967,76.633067,2022-03-15,Sunny,low,2,drinks,motorcycle,1,No ,metropolitian,22,Mysore,15,Night,15,3,2022,0,4.66920264399936
0xad02 ,MUMRES07DEL02 ,29.0,4.9,19.091458,72.827808,19.111458,72.847808,2022-03-13,Cloudy,low,2,meal,motorcycle,0,No ,metropolitian,11,Mumbai,15,Morning,13,3,2022,1,3.063455958309005
0x75b1 ,INDORES05DEL02 ,21.0,4.8,22.727021,75.884167,22.747021,75.904167,2022-03-30,Cloudy,high,0,buffet,motorcycle,1,No ,metropolitian,20,Indore,5,Morning,30,3,2022,0,3.0290366125142394
0x4d27 ,SURRES09DEL03 ,34.0,4.3,21.175975,72.795503,21.265975,72.885503,2022-03-23,Stormy,jam,0,drinks,motorcycle,1,Yes ,metropolitian,39,Surat,15,Night,23,3,2022,0,13.698128643039565
0xe1e0 ,GOARES18DEL01 ,33.0,4.1,15.49395,73.827423,15.50395,73.837423,2022-02-11,Stormy,high,0,snack,motorcycle,2,No ,metropolitian,49,Goa,5,Morning,11,2,2022,0,1.5460967093567854
0x9013 ,HYDRES20DEL01 ,30.0,4.6,17.483216,78.552111,17.523216,78.592111,2022-03-24,Sunny,medium,0,snack,motorcycle,1,No ,metropolitian,25,Hyderabad,5,Afternoon,24,3,2022,0,6.153768489059731
0x4189 ,MUMRES07DEL01 ,29.0,4.4,19.091458,72.827808,19.101458,72.837808,2022-03-30,Sandstorms,low,0,drinks,motorcycle,0,No ,metropolitian,16,Mumbai,5,Morning,30,3,2022,0,1.531749814275098
0xcbc2 ,KNPRES04DEL03 ,22.0,4.9,26.471529,80.313458,26.501529,80.343458,2022-02-15,Cloudy,jam,1,meal,motorcycle,1,No ,metropolitian,29,Kanpur,5,Night,15,2,2022,0,4.482351844534296
0x39c8 ,MYSRES09DEL01 ,32.0,4.1,12.323194,76.630583,12.393194,76.700583,2022-03-04,Cloudy,medium,2,meal,scooter,1,No ,urban,40,Mysore,15,Evening,4,3,2022,0,10.89427288954313
0x94d5 ,JAPRES01DEL01 ,24.0,4.8,26.90519,75.810753,27.01519,75.920753,2022-03-31,Sunny,medium,2,buffet,scooter,0,No ,metropolitian,16,Jaipur,5,Evening,31,3,2022,0,16.40496092862031
0xc5a2 ,KOCRES05DEL03 ,35.0,4.6,9.970717,76.285447,10.000717,76.315447,2022-02-11,Fog,jam,2,meal,electric_scooter,0,No ,metropolitian,29,Kochi,5,Night,11,2,2022,0,4.687736253199656
0xd831 ,GOARES06DEL03 ,34.0,4.2,15.56155,73.749092,15.59155,73.779092,2022-02-15,Stormy,low,0,snack,motorcycle,0,No ,metropolitian,30,Goa,5,Night,15,2,2022,0,4.63744936924968
0x4c3b ,SURRES16DEL01 ,23.0,4.6,21.160437,72.774209,21.230437,72.844209,2022-03-14,Windy,low,1,drinks,scooter,1,No ,metropolitian,13,Surat,10,Night,14,3,2022,0,10.654957253628858
0xbe28 ,SURRES16DEL02 ,23.0,4.6,21.160437,72.774209,21.210437,72.824209,2022-03-21,Windy,medium,2,buffet,scooter,1,No ,metropolitian,22,Surat,5,Evening,21,3,2022,0,7.610923412146992
0x8ec6 ,MYSRES18DEL03 ,30.0,4.7,12.337928,76.617889,12.397928,76.677889,2022-03-09,Sandstorms,medium,0,meal,motorcycle,1,No ,metropolitian,29,Mysore,5,Evening,9,3,2022,0,9.33777849766046
0x3a74 ,SURRES010DEL01 ,27.0,4.8,21.17106,72.789292,21.21106,72.829292,2022-04-03,Cloudy,high,1,buffet,motorcycle,0,No ,urban,24,Surat,5,Afternoon,3,4,2022,1,6.088631059691911
0x9a86 ,VADRES06DEL01 ,27.0,4.8,22.31279,73.170283,22.32279,73.180283,2022-03-07,Stormy,low,1,drinks,scooter,0,No ,metropolitian,19,Vadodara,15,Morning,7,3,2022,0,1.5166359465500834
0x74db ,COIMBRES08DEL01 ,30.0,4.2,11.001852,76.976268,11.041852,77.016268,2022-03-07,Fog,high,2,drinks,electric_scooter,0,No ,metropolitian,36,Coimbatore,10,Afternoon,7,3,2022,0,6.240022322328839
0xb456 ,MYSRES20DEL01 ,28.0,5.0,12.337978,76.616792,12.347978,76.626792,2022-03-15,Fog,low,2,buffet,scooter,0,No ,metropolitian,12,Mysore,15,Morning,15,3,2022,0,1.556368941405098
0xc071 ,DEHRES14DEL01 ,34.0,4.7,30.319528,78.040267,30.429528,78.150267,2022-02-12,Sandstorms,low,2,meal,electric_scooter,1,No ,metropolitian,18,Delhi,10,Night,12,2,2022,1,16.17416169774639
0x261d ,INDORES01DEL01 ,35.0,4.0,22.695207,75.866059,22.705207,75.876059,2022-03-30,Stormy,low,0,snack,motorcycle,0,No ,metropolitian,21,Indore,5,Morning,30,3,2022,0,1.5147056246840753
0x3a30 ,INDORES04DEL02 ,26.0,4.8,22.753659,75.903365,22.883659,76.033365,2022-03-10,Sunny,medium,0,snack,motorcycle,1,No ,urban,28,Indore,10,Evening,10,3,2022,0,19.683322812674003
0xdd2 ,BANGRES14DEL03 ,,,12.949934,77.699386,13.009934,77.759386,2022-03-24,Cloudy,low,2,buffet,scooter,1,No ,urban,15,Bangalore,0,0,24,3,2022,0,9.326846507879582
0xe15 ,HYDRES03DEL01 ,29.0,5.0,17.422819,78.449578,17.462819,78.489578,2022-04-01,Stormy,high,2,meal,electric_scooter,1,No ,metropolitian,15,Hyderabad,15,Afternoon,1,4,2022,0,6.154741340769214
0x3ddf ,MUMRES07DEL02 ,22.0,4.8,19.091458,72.827808,19.141458,72.877808,2022-04-03,Windy,low,2,meal,scooter,0,No ,metropolitian,15,Mumbai,15,Night,3,4,2022,1,7.658312096081126
0xb734 ,JAPRES09DEL02 ,37.0,3.9,26.911378,75.789034,27.041378,75.919034,2022-03-02,Windy,jam,2,meal,scooter,1,No ,metropolitian,37,Jaipur,15,Night,2,3,2022,0,19.38644622798437
0x1773 ,RANCHIRES04DEL01 ,35.0,4.8,23.359033,85.325347,23.429033,85.395347,2022-03-10,Cloudy,jam,0,snack,motorcycle,3,No ,metropolitian,48,Ranchi,5,Night,10,3,2022,0,10.577922431638305
0x9518 ,MYSRES04DEL01 ,27.0,4.7,12.3085,76.665808,12.4185,76.775808,2022-03-04,Windy,jam,2,drinks,scooter,0,No ,metropolitian,25,Mysore,5,Night,4,3,2022,0,17.119401131335877
0xa897 ,VADRES18DEL01 ,23.0,4.7,,,,,2022-04-02,Cloudy,jam,0,snack,motorcycle,1,No ,metropolitian,48,Vadodara,10,Night,2,4,2022,1,
0x3b5d ,MYSRES15DEL01 ,31.0,4.2,12.352058,76.60665,12.462058,76.71665,2022-04-06,Fog,medium,2,meal,scooter,1,No ,metropolitian,42,Mysore,5,Evening,6,4,2022,0,17.11800584960312
0x1c37 ,MYSRES17DEL02 ,39.0,4.9,12.326356,76.619103,12.346356,76.639103,2022-03-09,Stormy,low,1,buffet,motorcycle,1,No ,metropolitian,23,Mysore,10,Morning,9,3,2022,0,3.112776313371182
0x5957 ,JAPRES15DEL03 ,30.0,4.8,26.891191,75.802083,26.951191,75.862083,2022-03-17,Sandstorms,medium,2,drinks,electric_scooter,0,No ,metropolitian,30,Jaipur,5,Evening,17,3,2022,0,8.949532145767705
0x4e23 ,CHENRES07DEL01 ,35.0,4.5,13.081878,80.248519,13.191878,80.358519,2022-03-10,Sandstorms,medium,1,meal,scooter,,No ,,30,Chennai,15,Evening,10,3,2022,0,17.093928754661686
0xd476 ,KOCRES15DEL01 ,31.0,4.9,10.027364,76.308258,10.067364,76.348258,2022-02-17,Windy,high,1,drinks,scooter,1,No ,metropolitian,27,Kochi,15,Afternoon,17,2,2022,0,6.249730223119774
0x4635 ,SURRES19DEL01 ,23.0,4.8,21.149669,72.772629,21.259669,72.882629,2022-03-06,Fog,low,0,buffet,motorcycle,1,No ,metropolitian,24,Surat,15,Night,6,3,2022,1,16.743016524689523
0x3123 ,VADRES20DEL01 ,22.0,4.7,22.311358,73.164798,22.381358,73.234798,2022-03-06,Stormy,jam,1,buffet,scooter,1,No ,metropolitian,18,Vadodara,5,Evening,6,3,2022,1,10.615448563731821
0x8b14 ,PUNERES02DEL01 ,36.0,4.9,18.55144,73.804855,18.66144,73.914855,2022-04-06,Cloudy,jam,2,buffet,electric_scooter,1,No ,urban,37,Pune,15,Night,6,4,2022,0,16.872507633088098
0x6e7a ,HYDRES09DEL03 ,24.0,4.9,17.431668,78.408321,17.521668,78.498321,2022-04-06,Windy,low,2,meal,scooter,1,No ,urban,17,Hyderabad,10,Night,6,4,2022,0,13.846941358780256
0x6d57 ,MYSRES010DEL01 ,27.0,4.6,12.321214,76.621094,12.331214,76.631094,2022-03-15,Cloudy,low,2,meal,electric_scooter,0,No ,metropolitian,15,Mysore,5,Morning,15,3,2022,0,1.556417563708639
0xc2e4 ,ALHRES03DEL02 ,24.0,4.8,25.451517,81.832616,25.501517,81.882616,2022-02-15,Stormy,jam,1,buffet,motorcycle,0,No ,metropolitian,15,Allahabad,10,Evening,15,2,2022,0,7.499323723289418
0x3b1d ,MUMRES05DEL02 ,26.0,4.5,18.927584,72.832585,18.947584,72.852585,2022-03-19,Stormy,low,0,buffet,motorcycle,0,No ,urban,19,Mumbai,5,Morning,19,3,2022,1,3.064881753794412
0xc359 ,AURGRES06DEL01 ,26.0,4.4,19.874449,75.360232,19.984449,75.470232,2022-02-18,Fog,jam,2,snack,motorcycle,1,No ,metropolitian,33,Aurangabad,5,Night,18,2,2022,0,16.8084564955984
0x85cc ,COIMBRES07DEL01 ,33.0,4.9,10.96185,76.971082,11.00185,77.011082,2022-03-19,Sunny,high,0,drinks,motorcycle,1,No ,metropolitian,27,Coimbatore,5,Afternoon,19,3,2022,1,6.240437971964049
0x2007 ,MYSRES14DEL01 ,33.0,4.8,,,,,2022-04-06,Sandstorms,low,2,buffet,electric_scooter,1,No ,metropolitian,21,Mysore,5,Night,6,4,2022,0,
0x2756 ,SURRES03DEL01 ,26.0,4.8,21.186884,72.793616,21.296884,72.903616,2022-04-04,Sunny,jam,2,buffet,scooter,0,,metropolitian,11,Surat,15,Evening,4,4,2022,0,16.74105309044263
0xcb5d ,LUDHRES04DEL01 ,28.0,4.8,30.914057,75.83982,30.924057,75.84982,2022-02-17,Stormy,high,2,snack,scooter,1,No ,metropolitian,16,Ludhiana,5,Morning,17,2,2022,0,1.466861080531783
0x76cd ,CHENRES05DEL02 ,32.0,4.8,13.058616,80.264151,13.108616,80.314151,2022-04-05,Stormy,jam,2,drinks,scooter,0,No ,urban,28,Chennai,10,Evening,5,4,2022,0,7.770787106853691
0xc59b ,AGRRES04DEL01 ,32.0,5.0,27.195928,77.998092,27.265928,78.068092,2022-02-18,Fog,medium,1,buffet,scooter,1,No ,metropolitian,35,Agra,5,Evening,18,2,2022,0,10.428368681519952
0x3988 ,MUMRES14DEL02 ,39.0,4.6,19.1813,72.836191,19.2013,72.856191,2022-03-05,Fog,low,0,drinks,motorcycle,1,No ,metropolitian,26,Mumbai,5,Morning,5,3,2022,1,3.0626695787141234
0x447e ,VADRES16DEL01 ,25.0,4.8,,,,,2022-04-01,Stormy,medium,1,drinks,scooter,1,No ,metropolitian,26,Vadodara,5,Afternoon,1,4,2022,0,
0xa84e ,JAPRES02DEL02 ,22.0,4.9,26.914142,75.805704,27.044142,75.935704,2022-03-29,Windy,medium,1,snack,motorcycle,1,No ,metropolitian,29,Jaipur,15,Evening,29,3,2022,0,19.386235499926592
0x9910 ,MUMRES05DEL02 ,39.0,4.9,18.927584,72.832585,18.947584,72.852585,2022-03-11,Stormy,high,0,buffet,motorcycle,1,No ,metropolitian,46,Mumbai,10,Morning,11,3,2022,0,3.064881753794412
0xcd19 ,AGRRES07DEL03 ,32.0,4.7,27.160934,78.044095,27.190934,78.074095,2022-02-11,Windy,low,1,drinks,motorcycle,0,No ,metropolitian,21,Agra,15,Night,11,2,2022,0,4.470275005049578
0x85bd ,PUNERES01DEL01 ,34.0,4.8,18.569156,73.774723,18.579156,73.784723,2022-03-15,Stormy,low,2,buffet,motorcycle,1,No ,metropolitian,23,Pune,15,Morning,15,3,2022,0,1.534002061586884
0xbd69 ,MYSRES16DEL01 ,39.0,4.2,12.316967,76.603067,12.386967,76.673067,2022-03-10,Fog,jam,2,meal,motorcycle,1,No ,metropolitian,35,Mysore,15,Night,10,3,2022,0,10.894399526637441
0x7563 ,VADRES01DEL02 ,26.0,4.9,22.307898,73.167788,22.437898,73.297788,2022-03-23,Windy,medium,1,buffet,motorcycle,1,No ,metropolitian,26,Vadodara,5,Evening,23,3,2022,0,19.71267057895212
0xa1eb ,MYSRES03DEL01 ,32.0,4.7,12.299524,76.64262,12.339524,76.68262,2022-03-17,Cloudy,high,0,buffet,motorcycle,1,No ,metropolitian,31,Mysore,5,Afternoon,17,3,2022,0,6.225747763275012
0xa89f ,VADRES01DEL03 ,25.0,4.0,22.307898,73.167788,22.337898,73.197788,2022-03-17,Cloudy,jam,1,drinks,scooter,1,No ,urban,31,Vadodara,5,Evening,17,3,2022,0,4.5498310192164
0x3129 ,JAPRES05DEL02 ,31.0,4.7,26.905287,75.794592,26.955287,75.844592,2022-04-01,Windy,low,2,buffet,scooter,1,No ,metropolitian,28,Jaipur,10,Night,1,4,2022,0,7.457677231065507
0x5a0a ,PUNERES19DEL01 ,38.0,4.7,18.563934,73.915367,18.603935,73.955367,2022-03-28,Stormy,medium,0,meal,motorcycle,0,No ,metropolitian,25,Pune,10,Afternoon,28,3,2022,0,6.135922388267086
0x18eb ,MUMRES13DEL01 ,34.0,4.1,19.178321,72.834715,19.288321,72.944715,2022-03-27,Cloudy,jam,2,buffet,motorcycle,1,No ,urban,41,Mumbai,10,Night,27,3,2022,1,16.84265174964289
0x57e5 ,MUMRES02DEL01 ,35.0,4.7,19.221315,72.862381,19.261315,72.902381,2022-03-19,Cloudy,medium,1,buffet,scooter,1,No ,metropolitian,19,Mumbai,15,Afternoon,19,3,2022,1,6.124460663361066
0x6b3f ,MYSRES20DEL02 ,28.0,5.0,12.337978,76.616792,12.467978,76.746792,2022-03-02,Stormy,low,0,snack,motorcycle,,No ,,17,Mysore,10,Night,2,3,2022,0,20.230524525167244
0x5f03 ,JAPRES18DEL01 ,39.0,4.3,26.913987,75.752891,27.023987,75.862891,2022-03-20,Cloudy,low,1,snack,scooter,1,No ,metropolitian,32,Jaipur,5,Night,20,3,2022,1,16.404393645299653
0xb1b5 ,VADRES17DEL01 ,32.0,5.0,,,,,2022-03-18,Cloudy,jam,0,meal,motorcycle,1,No ,metropolitian,40,Vadodara,15,Night,18,3,2022,0,
0xd79e ,KOCRES01DEL01 ,38.0,4.1,9.979363,76.285001,10.019363,76.325001,2022-02-13,Cloudy,high,1,drinks,motorcycle,2,No ,metropolitian,38,Kochi,5,Afternoon,13,2,2022,1,6.25018583711969
0x287d ,SURRES03DEL02 ,39.0,4.6,21.186884,72.793616,21.206884,72.813616,2022-03-13,Sandstorms,low,1,meal,scooter,0,No ,urban,21,Surat,5,Morning,13,3,2022,1,3.044259763800574
0xbdb8 ,COIMBRES19DEL01 ,39.0,4.8,11.022298,76.998349,11.032298,77.008349,2022-04-05,Sunny,low,2,drinks,electric_scooter,0,No ,urban,10,Coimbatore,15,Morning,5,4,2022,0,1.55999141932536
0x550c ,COIMBRES17DEL01 ,34.0,4.6,11.026117,76.944652,11.136117,77.054652,2022-03-14,Sunny,medium,0,drinks,motorcycle,1,No ,metropolitian,31,Coimbatore,10,Evening,14,3,2022,0,17.15835923642491
0x9d8a ,COIMBRES17DEL03 ,35.0,4.3,11.026117,76.944652,11.056117,76.974652,2022-03-21,Windy,jam,0,buffet,motorcycle,1,No ,metropolitian,35,Coimbatore,10,Night,21,3,2022,0,4.679866241760305
0xc066 ,ALHRES09DEL02 ,23.0,4.4,,,,,2022-02-15,Stormy,low,0,drinks,motorcycle,1,No ,urban,23,Allahabad,10,Morning,15,2,2022,0,
0x1d41 ,INDORES14DEL02 ,34.0,4.9,22.761593,75.886362,22.891593,76.016362,2022-03-31,Sandstorms,jam,0,drinks,motorcycle,1,Yes ,metropolitian,45,Indore,15,Night,31,3,2022,0,19.682795961027942
0xa4ed ,COIMBRES17DEL02 ,30.0,4.8,11.026117,76.944652,11.076117,76.994652,2022-03-03,Windy,medium,2,buffet,scooter,1,No ,metropolitian,34,Coimbatore,5,Evening,3,3,2022,0,7.799646590918797
0x7798 ,RANCHIRES15DEL01 ,24.0,4.4,23.369746,85.33982,23.439746,85.40982,2022-03-10,Cloudy,medium,1,buffet,motorcycle,0,No ,metropolitian,32,Ranchi,15,Evening,10,3,2022,0,10.577531145129427
0x7b00 ,INDORES01DEL03 ,36.0,4.9,22.695207,75.866059,22.755207,75.926059,2022-03-03,Sandstorms,medium,2,snack,scooter,0,No ,metropolitian,32,Indore,5,Evening,3,3,2022,0,9.087470389132518
0xb544 ,HYDRES05DEL03 ,22.0,4.7,17.433809,78.386744,17.463809,78.416744,2022-03-05,Fog,jam,0,buffet,motorcycle,1,No ,metropolitian,24,Hyderabad,10,Night,5,3,2022,1,4.615983772874776
0x5e2f ,MYSRES07DEL01 ,36.0,4.0,12.325461,76.632278,12.365461,76.672278,2022-03-03,Windy,high,2,meal,motorcycle,1,No ,metropolitian,32,Mysore,10,Afternoon,3,3,2022,0,6.225446878346661
0x9a7 ,SURRES06DEL03 ,27.0,3.7,21.185047,72.80859,21.215047,72.83859,2022-04-03,Sunny,jam,0,snack,motorcycle,3,No ,urban,53,Surat,10,Night,3,4,2022,1,4.566344159790931
0x9301 ,MYSRES12DEL03 ,34.0,4.6,12.284747,76.625861,12.314747,76.655861,2022-03-11,Cloudy,jam,0,snack,motorcycle,1,No ,metropolitian,25,Mysore,10,Night,11,3,2022,0,4.669482608205786
0xaee6 ,SURRES19DEL03 ,35.0,4.7,21.149669,72.772629,21.239669,72.862629,2022-03-10,Sandstorms,jam,1,meal,scooter,1,No ,metropolitian,25,Surat,5,Night,10,3,2022,0,13.699263458916723
0x3edc ,RANCHIRES16DEL02 ,25.0,4.8,23.371292,85.327872,23.421292,85.377872,2022-03-30,Windy,medium,1,drinks,motorcycle,1,No ,metropolitian,22,Ranchi,10,Evening,30,3,2022,0,7.555600135138497
0x1e23 ,SURRES09DEL02 ,35.0,5.0,21.175975,72.795503,21.305975,72.925503,2022-03-04,Sandstorms,low,2,snack,scooter,1,No ,metropolitian,16,Surat,15,Night,4,3,2022,0,19.784936757416833
0x520b ,COIMBRES06DEL03 ,31.0,4.4,11.021278,76.995017,11.051278,77.025017,2022-03-11,Cloudy,jam,1,snack,motorcycle,1,No ,metropolitian,38,Coimbatore,5,Night,11,3,2022,0,4.67990407492163
0x6744 ,PUNERES16DEL02 ,35.0,4.8,18.536718,73.830327,18.556718,73.850327,2022-03-07,Sunny,low,1,snack,motorcycle,0,No ,urban,15,Pune,10,Morning,7,3,2022,0,3.0682376243029403
0xa7eb ,RANCHIRES17DEL03 ,20.0,4.7,23.374878,85.335739,23.404878,85.365739,2022-04-03,Sunny,medium,1,buffet,motorcycle,0,,urban,14,Ranchi,5,Evening,3,4,2022,1,4.533460530595461
0x1629 ,VADRES20DEL01 ,36.0,4.5,22.311358,73.164798,22.381358,73.234798,2022-04-04,Fog,medium,0,meal,motorcycle,1,No ,metropolitian,38,Vadodara,10,Evening,4,4,2022,0,10.615448563731821
0x33e0 ,CHENRES01DEL02 ,35.0,5.0,13.005801,80.250744,13.085801,80.330744,2022-03-06,Sunny,low,2,snack,scooter,1,No ,urban,20,Chennai,5,Night,6,3,2022,1,12.434186201639486
0x5cd ,VADRES17DEL01 ,,,,,,,2022-03-01,Sandstorms,high,2,buffet,motorcycle,0,No ,urban,32,Vadodara,0,0,1,3,2022,0,
0x2257 ,JAPRES17DEL02 ,22.0,4.6,26.892312,75.806896,26.972313,75.886896,2022-03-10,Fog,low,2,snack,motorcycle,1,No ,urban,22,Jaipur,10,Night,10,3,2022,0,11.932271251514907
0xaba7 ,SURRES02DEL01 ,29.0,4.6,21.186608,72.794136,21.256608,72.864136,2022-03-25,Cloudy,medium,1,buffet,motorcycle,1,No ,metropolitian,28,Surat,10,Evening,25,3,2022,0,10.654079123654435
0x35ac ,CHENRES13DEL03 ,22.0,4.9,13.027018,80.254791,13.117018,80.344791,2022-03-04,Stormy,low,1,snack,motorcycle,0,No ,metropolitian,15,Chennai,5,Night,4,3,2022,0,13.9877364322948
0x549a ,VADRES010DEL01 ,20.0,4.1,22.310329,73.169083,22.380329,73.239083,2022-03-25,Cloudy,medium,2,meal,motorcycle,1,No ,metropolitian,36,Vadodara,5,Evening,25,3,2022,0,10.615484695798937
0x31c0 ,INDORES01DEL01 ,37.0,4.5,22.695207,75.866059,22.735207,75.906059,2022-03-17,Sunny,high,1,buffet,scooter,0,No ,metropolitian,17,Indore,10,Afternoon,17,3,2022,0,6.058517246812671
0x4e59 ,SURRES15DEL02 ,30.0,4.6,21.160522,72.771477,21.210522,72.821477,2022-03-03,Sunny,jam,1,snack,motorcycle,1,No ,metropolitian,21,Surat,5,Evening,3,3,2022,0,7.610921376893561
0x1b9c ,BANGRES17DEL03 ,21.0,4.5,12.972532,77.608179,13.032532,77.668179,2022-03-05,Windy,jam,2,meal,scooter,0,No ,urban,14,Bangalore,15,Night,5,3,2022,1,9.32643317833533
0x1371 ,PUNERES11DEL03 ,28.0,3.5,18.533811,73.899315,18.623811,73.989315,2022-03-16,Sunny,low,2,drinks,scooter,1,No ,metropolitian,35,Pune,5,Night,16,3,2022,0,13.805839202812814
0x54b0 ,PUNERES14DEL02 ,31.0,4.0,18.516216,73.842527,18.536216,73.862527,2022-03-17,Windy,low,0,snack,motorcycle,1,No ,urban,24,Pune,10,Morning,17,3,2022,0,3.0684118966742195
0x5c6 ,PUNERES05DEL03 ,,,18.543626,73.905101,18.573626,73.935101,2022-03-17,Sunny,jam,2,snack,scooter,0,No ,urban,13,Pune,0,0,17,3,2022,0,4.602204462114974
0x8da ,MUMRES08DEL02 ,,,19.065838,72.832658,19.115838,72.882658,2022-03-11,,,3,drinks,motorcycle,1,No ,metropolitian,33,Mumbai,0,0,11,3,2022,0,7.658871590151433
0xbf79 ,DEHRES03DEL01 ,,,30.335259,78.053162,30.375259,78.093162,2022-02-15,,,3,buffet,scooter,0,No ,urban,13,Delhi,0,0,15,2,2022,0,5.882008681323764
